,rowid,date_mutation,longitude,latitude
187,1644,2017-08-31,3.0896,50.642035
188,1647,2017-09-15,3.086722,50.631775
189,1653,2017-08-30,3.112096,50.624898
190,1665,2017-08-28,3.034354,50.623043
191,1669,2017-08-30,3.094988,50.6365
192,1687,2017-08-30,3.090361,50.634469
193,1704,2017-09-19,3.106421,50.630485
194,1705,2017-09-13,3.10768,50.634433
195,1706,2017-09-18,3.047718,50.607131
196,1710,2017-07-28,3.102843,50.63132
197,1719,2017-09-15,3.063671,50.611643
198,1721,2017-09-13,3.022961,50.634644
199,1743,2017-09-21,3.087248,50.636989
200,1757,2017-09-22,3.110258,50.625709
201,1759,2017-09-21,3.030813,50.616342
202,1773,2017-09-12,3.053986,50.621854
203,1811,2017-09-13,3.074326,50.629845
204,1820,2017-08-29,3.028707,50.618317
205,1838,2017-09-01,3.040787,50.632247
206,1851,2017-09-01,3.094858,50.632249
207,1852,2017-09-01,3.094954,50.632221
208,1853,2017-09-01,3.094929,50.632181
209,1880,2017-09-27,3.092637,50.629779
210,1883,2017-09-26,3.096111,50.627883
211,1885,2017-09-27,3.115323,50.627343
212,1890,2017-09-22,3.099984,50.633684
213,1896,2017-09-19,3.096584,50.622967
214,1898,2017-09-14,3.11372,50.624325
215,1902,2017-09-11,3.086557,50.656763
216,1908,2017-09-15,3.095496,50.649025
217,1910,2017-09-28,3.088754,50.647787
218,1918,2017-09-20,3.03605,50.621523
219,1919,2017-09-04,3.062754,50.6201
220,1921,2017-09-15,3.094143,50.621185
221,1922,2017-09-21,3.094519,50.623194
222,1925,2017-08-25,,
223,1940,2017-09-25,3.084429,50.635719
224,1958,2017-09-12,3.047206,50.614336
225,1962,2017-09-20,3.064152,50.626548
226,1972,2017-09-29,3.090737,50.632156
227,1975,2017-09-26,3.098127,50.629023
228,1983,2017-09-13,3.0947,50.639612
229,1996,2017-09-21,3.062609,50.626409
230,2040,2017-09-29,3.061262,50.645586
231,2041,2017-10-02,3.09552,50.649468
232,2119,2017-09-07,3.091217,50.623105
233,2133,2017-08-28,3.044694,50.629911
234,2143,2017-09-25,3.094103,50.646205
235,2181,2017-09-11,3.060513,50.643339
236,2183,2017-09-20,3.100164,50.633557
237,2202,2017-09-07,3.046753,50.609786
238,2203,2017-09-08,3.083675,50.640027
239,2204,2017-10-03,3.098634,50.621221
240,2207,2017-10-04,3.043433,50.621983
241,2208,2017-09-26,3.049082,50.613981
242,2216,2017-10-02,3.059845,50.618138
243,2238,2017-10-06,3.064126,50.62043
244,2239,2017-10-06,3.064097,50.620475
245,2280,2017-09-25,3.098348,50.629033
246,2286,2017-10-02,3.102066,50.634281
247,2308,2017-09-30,3.063211,50.629338
248,2312,2017-09-23,3.103101,50.628758
249,2343,2017-10-05,3.062158,50.61942
250,2344,2017-10-02,3.02938,50.615404
251,2358,2017-10-11,3.053475,50.62091
252,2380,2017-09-28,3.088258,50.65552
253,2381,2017-09-27,3.097165,50.632698
254,2382,2017-09-27,3.097301,50.632752
255,2384,2017-10-10,3.053475,50.62091
256,2395,2017-10-09,3.113327,50.625029
257,2399,2017-10-13,3.085439,50.655557
258,2411,2017-09-18,3.111328,50.632491
259,2415,2017-10-02,3.05664,50.623983
260,2420,2017-09-29,3.035217,50.628534
261,2426,2017-09-26,3.085234,50.631854
262,2475,2017-09-20,3.084357,50.635545
263,2476,2017-10-12,3.050953,50.634807
264,2478,2017-09-29,3.040083,50.612989
265,2526,2017-09-25,3.058291,50.6257
266,2530,2017-09-28,3.100128,50.622935
267,2536,2017-09-28,3.033979,50.628208
268,2549,2017-09-25,3.06254,50.62488
269,2555,2017-10-13,3.088039,50.638832
270,2556,2017-09-27,3.0274,50.614724
271,2586,2017-10-18,3.033589,50.633816
272,2588,2017-10-16,3.10066,50.629684
273,2596,2017-10-12,3.098074,50.63148
274,2597,2017-10-12,3.098091,50.631529
275,2618,2017-10-11,3.091992,50.650676
276,2621,2017-10-02,3.030193,50.615693
277,2623,2017-10-19,3.088219,50.655227
278,2635,2017-10-02,3.056298,50.60447
279,2669,2017-10-24,3.093711,50.629403
280,2680,2017-10-02,3.051375,50.601066
281,2683,2017-10-04,3.031802,50.624858
282,2685,2017-10-02,3.055122,50.605383
283,2707,2017-10-17,3.055295,50.646487
284,2708,2017-10-09,3.091696,50.634859
285,2711,2017-10-23,3.045215,50.623947
286,2714,2017-10-12,3.020758,50.636058
287,2732,2017-10-20,3.099976,50.634235
288,2769,2017-10-24,3.100469,50.62614
289,2794,2017-10-20,3.091565,50.649201
290,2795,2017-10-27,3.106534,50.631632
291,2798,2017-10-26,3.100738,50.632297
292,2802,2017-10-19,3.100652,50.619678
293,2804,2017-10-03,3.092792,50.649492
294,2805,2017-10-24,3.053496,50.621615
295,2806,2017-10-24,3.053551,50.621622
296,2810,2017-10-10,3.027334,50.631165
297,2814,2017-10-23,3.023758,50.635482
298,2845,2017-10-05,3.102813,50.624865
299,2870,2017-10-27,3.054381,50.620259
300,2897,2017-10-13,3.043288,50.61021
301,2898,2017-10-06,3.103329,50.631482
302,2900,2017-10-13,3.104624,50.62737
303,2901,2017-10-11,3.101108,50.630096
304,2903,2017-10-12,3.093746,50.647334
305,2906,2017-10-20,3.029801,50.633373
306,2931,2017-10-26,3.053475,50.62091
307,2932,2017-10-13,3.053404,50.624912
308,2953,2017-10-27,3.106757,50.630323
309,2964,2017-10-26,3.09894,50.632896
310,2971,2017-10-11,3.054427,50.621655
311,2978,2017-10-09,3.099942,50.625977
312,2979,2017-10-09,3.099856,50.625961
313,2980,2017-10-09,3.099785,50.625947
314,2988,2017-10-13,3.097552,50.632988
315,3006,2017-10-23,3.063467,50.622571
316,3025,2017-10-27,3.022976,50.636414
317,3027,2017-10-27,3.096195,50.624555
318,3030,2017-11-06,3.055992,50.632953
319,3038,2017-10-20,3.094647,50.639799
320,3057,2017-10-12,3.071051,50.608257
321,3064,2017-10-23,3.118089,50.633582
322,3087,2017-10-23,3.022244,50.635776
323,3089,2017-10-13,3.085107,50.640573
324,3091,2017-10-11,3.033417,50.622922
325,3092,2017-11-06,3.092409,50.648776
326,3093,2017-10-13,3.086511,50.645256
327,3132,2017-11-07,3.092473,50.634303
328,3136,2017-11-10,3.071301,50.611488
329,3139,2017-10-18,3.027562,50.634489
330,3142,2017-10-19,3.027681,50.630719
331,3174,2017-10-25,3.051916,50.613764
332,3175,2017-10-25,3.05186,50.613709
333,3217,2017-11-06,3.100811,50.625567
334,3224,2017-10-23,3.084523,50.635902
335,3230,2017-11-14,3.100713,50.622296
336,3235,2017-10-24,3.087607,50.632576
337,3236,2017-10-24,3.087602,50.632544
338,3246,2017-10-31,3.027537,50.614614
339,3264,2017-11-06,3.111827,50.626833
340,3270,2017-11-10,3.047711,50.636627
341,3291,2017-10-19,3.106153,50.630737
342,3295,2017-10-27,3.057383,50.625804
343,3303,2017-11-03,3.05574,50.606788
344,3312,2017-10-20,3.071978,50.619113
345,3334,2017-10-26,3.091029,50.632372
346,3338,2017-11-10,3.106242,50.632697
347,3347,2017-11-07,3.086262,50.63785
348,3366,2017-11-02,3.084978,50.632199
349,3368,2017-11-15,3.095081,50.624906
350,3389,2017-11-17,3.107678,50.630219
351,3408,2017-10-31,3.068367,50.612331
352,3409,2017-10-30,3.070281,50.608033
353,3413,2017-10-31,3.103372,50.634943
354,3521,2017-11-15,3.055643,50.644908
355,3531,2017-11-10,3.090431,50.628914
356,3532,2017-11-20,3.090063,50.649179
357,3546,2017-11-16,3.0362,50.620604
358,3588,2017-11-23,3.093315,50.632453
359,3620,2017-11-03,3.117975,50.631213
360,3625,2017-11-02,3.05425,50.621798
361,3641,2017-11-24,3.044742,50.611578
362,3645,2017-11-14,3.046733,50.614796
363,3709,2017-11-28,3.044023,50.611837
364,3740,2017-11-29,3.102454,50.634049
365,3759,2017-11-07,3.107817,50.626875
366,3763,2017-11-24,3.095477,50.636422
367,3765,2017-11-30,3.054545,50.621747
368,3815,2017-11-30,3.094385,50.632708
369,3818,2017-11-30,3.094385,50.632708
370,3824,2017-11-30,3.057708,50.646047
371,3829,2017-11-17,,
372,3830,2017-11-30,3.060516,50.611246
373,3840,2017-11-30,3.088812,50.638623
374,3843,2017-11-30,3.057746,50.6381
375,3864,2017-12-04,3.083406,50.64418
376,3873,2017-11-20,3.075344,50.619126
377,3935,2017-12-06,3.090285,50.633803
378,4003,2017-12-04,3.090091,50.647859
379,4005,2017-10-25,3.058834,50.611083
380,4009,2017-12-08,3.086918,50.654875
381,4021,2017-11-30,3.040585,50.613032
382,4046,2017-12-08,3.094299,50.622875
383,4104,2017-12-08,3.067903,50.627149
384,4107,2017-11-30,3.055291,50.605602
385,4111,2017-12-08,3.09189,50.624274
386,4212,2017-11-22,3.071352,50.618766
387,4219,2017-12-13,3.085602,50.638554
388,4261,2017-12-14,3.100748,50.632386
389,4262,2017-12-14,3.093756,50.622692
390,4265,2017-12-13,3.091787,50.63923
391,4324,2017-12-12,3.060861,50.619138
392,4325,2017-12-15,3.069622,50.608689
393,4345,2017-11-28,3.111801,50.632081
394,4362,2017-11-17,3.101635,50.63429
395,4373,2017-11-29,3.027426,50.630451
396,4380,2017-12-13,3.057456,50.625604
397,4392,2017-12-04,3.093721,50.639466
398,4397,2017-12-15,3.027918,50.63084
399,4412,2017-12-07,3.069271,50.612606
400,4421,2017-12-19,3.107881,50.623838
401,4424,2017-12-15,3.054633,50.628709
402,4433,2017-12-15,3.106319,50.61637
403,4434,2017-12-15,3.106319,50.61637
404,4435,2017-12-20,3.059195,50.620828
405,4438,2017-12-15,3.055572,50.640037
406,4442,2017-12-18,3.102983,50.619008
407,4450,2017-12-14,3.054561,50.620167
408,4459,2017-12-20,3.115635,50.626815
409,4466,2017-12-19,3.09752,50.63315
410,4485,2017-11-24,3.044208,50.621403
411,4495,2017-12-14,3.034142,50.623868
412,4526,2017-12-08,3.098123,50.624458
413,4540,2017-11-30,3.064561,50.632745
414,4743,2017-12-22,3.060246,50.620058
415,4753,2017-12-21,3.100796,50.630774
416,4754,2017-12-21,3.113477,50.625182
417,4783,2017-12-12,3.021752,50.63025
418,4787,2017-12-06,3.020901,50.635898
419,4795,2017-10-24,3.073235,50.609184
420,5054,2017-12-19,3.088734,50.638026
421,5055,2017-12-19,3.088681,50.637914
422,5061,2017-12-22,3.040806,50.623419
423,5209,2017-12-12,3.048853,50.614887
424,5211,2017-12-27,3.028847,50.615204
425,5231,2017-12-29,3.090665,50.623603
426,5274,2017-12-28,3.091792,50.638919
427,5284,2017-12-26,,
428,5309,2017-12-14,3.052759,50.633131
429,5310,2017-12-29,3.109985,50.624505
430,5311,2017-12-18,3.040175,50.606551
431,5332,2017-12-20,3.055961,50.619991
432,5343,2017-12-28,3.060839,50.62632
433,5352,2017-12-19,3.047455,50.61397
434,5370,2017-11-23,3.063976,50.612066
435,5377,2017-12-22,3.09059,50.623693
436,5393,2017-12-29,3.053986,50.621854
437,5394,2017-12-29,3.054031,50.621762
438,5411,2017-12-12,3.090634,50.629954
439,5418,2017-12-29,3.060516,50.611246
440,5433,2017-12-14,3.074853,50.621244
441,5434,2017-12-14,3.074887,50.621188
442,5435,2017-12-14,3.075008,50.621229
443,5443,2017-12-14,3.078118,50.613173
444,5456,2017-12-14,3.074781,50.621348
445,5457,2017-12-14,3.074813,50.621291
446,5462,2017-12-27,3.024368,50.637214
447,5520,2017-11-22,3.074856,50.610015
448,5541,2017-12-14,3.090752,50.629328
449,5548,2017-11-13,3.039257,50.606553
450,5554,2017-12-28,3.053475,50.62091
451,5561,2017-12-28,3.046158,50.614893
452,5570,2017-12-27,,
453,5580,2017-12-29,3.097056,50.619759
454,5608,2017-12-22,3.089104,50.638466
455,5660,2017-12-20,3.054026,50.628862
456,5662,2017-12-19,3.074188,50.612927
457,5683,2017-12-28,3.055583,50.631408
458,5722,2017-12-19,3.054738,50.635262
459,5726,2017-12-21,3.065701,50.642149
460,5733,2017-12-21,3.089991,50.642526
461,5743,2017-12-19,3.05953,50.62788
462,5744,2017-12-21,3.073668,50.610076
463,5784,2017-12-21,3.023637,50.63548
464,5787,2017-12-21,3.077092,50.612757
465,5801,2017-12-05,3.040906,50.613232
466,5813,2017-12-30,3.07456,50.612521
467,5922,2017-12-28,3.045493,50.630135
468,5958,2017-12-28,3.054738,50.635262
469,5961,2017-12-28,3.054738,50.635262
470,5962,2017-12-28,3.054738,50.635262
471,5986,2017-12-28,3.063134,50.6205
472,5987,2017-12-28,3.063271,50.620589
473,6032,2017-12-29,3.045493,50.630135
474,6033,2017-12-27,3.111519,50.633501
475,6098,2017-12-27,3.107329,50.630695
476,6138,2017-10-16,3.027468,50.633066
477,6192,2017-08-24,3.088245,50.617728
478,6269,2017-10-09,3.065735,50.622971
479,6271,2017-10-09,3.065709,50.623078
480,6272,2017-10-09,3.065419,50.623159
481,6273,2017-10-09,3.065408,50.623116
482,6277,2017-07-04,3.008593,50.63549
483,6278,2017-07-05,3.006947,50.634609
484,6279,2017-07-11,3.013725,50.62867
485,6282,2017-07-07,3.018252,50.636015
486,6288,2017-07-05,3.001408,50.647284
487,6289,2017-07-19,3.003258,50.646981
488,6292,2017-07-06,2.976644,50.644651
489,6295,2017-07-26,3.013015,50.635601
490,6296,2017-07-17,3.017589,50.635926
491,6297,2017-07-13,2.980578,50.647395
492,6302,2017-07-07,3.009103,50.634684
493,6307,2017-07-06,2.993271,50.644961
494,6308,2017-07-25,3.01113,50.635543
495,6313,2017-07-18,3.011013,50.630016
496,6314,2017-07-28,3.010328,50.634792
497,6329,2017-07-12,3.014965,50.629805
498,6330,2017-07-11,3.009447,50.648525
499,6333,2017-07-20,2.973414,50.648864
500,6335,2017-07-17,3.015732,50.64048
501,6336,2017-08-01,2.980851,50.640827
502,6337,2017-07-11,2.980289,50.647334
503,6338,2017-07-13,3.016713,50.638977
504,6341,2017-07-20,3.014242,50.627922
505,6342,2017-07-20,2.987862,50.650314
506,6343,2017-07-20,3.009701,50.633606
507,6345,2017-07-18,3.002046,50.647273
508,6346,2017-08-04,2.988277,50.647499
509,6349,2017-07-24,3.007333,50.648585
510,6350,2017-07-20,3.00936,50.634435
511,6354,2017-07-25,3.008882,50.64807
512,6355,2017-08-03,3.011627,50.629996
513,6364,2017-07-31,3.019394,50.638659
514,6366,2017-08-08,3.004772,50.647849
515,6381,2017-07-31,3.005929,50.646681
516,6383,2017-08-07,3.004602,50.632968
517,6386,2017-08-18,3.017047,50.635894
518,6388,2017-07-31,3.008624,50.635461
519,6389,2017-08-10,2.982625,50.640945
520,6390,2017-07-31,3.016153,50.632487
521,6391,2017-08-23,3.002743,50.630648
522,6392,2017-08-24,2.997528,50.648724
523,6393,2017-07-05,2.985099,50.641455
524,6399,2017-08-25,3.011481,50.647167
525,6400,2017-07-31,3.018685,50.639923
526,6401,2017-08-11,3.002529,50.632095
527,6402,2017-08-07,3.016857,50.640359
528,6403,2017-08-07,2.995791,50.645606
529,6404,2017-08-23,3.005366,50.628769
530,6405,2017-08-10,2.982111,50.645334
531,6409,2017-08-18,3.012261,50.643278
532,6410,2017-09-07,2.987917,50.645934
533,6411,2017-08-24,3.008961,50.634999
534,6414,2017-08-28,3.001207,50.646385
535,6415,2017-09-13,3.012563,50.634494
536,6420,2017-08-17,3.007928,50.634986
537,6421,2017-08-28,2.983701,50.646927
538,6422,2017-08-31,2.99281,50.64269
539,6424,2017-09-08,2.998661,50.647726
540,6425,2017-09-13,3.011411,50.64726
541,6426,2017-08-24,3.010199,50.640037
542,6427,2017-09-19,2.997803,50.646313
543,6428,2017-09-11,2.979688,50.64044
544,6429,2017-09-13,2.985426,50.643364
545,6435,2017-09-05,3.005509,50.648283
546,6436,2017-09-20,2.982028,50.64047
547,6437,2017-09-08,3.010355,50.633027
548,6438,2017-09-12,3.01647,50.637236
549,6439,2017-09-12,3.012761,50.635546
550,6449,2017-09-01,3.018146,50.633267
551,6450,2017-09-15,3.006983,50.64661
552,6451,2017-09-15,2.988659,50.643088
553,6452,2017-09-15,2.988605,50.642983
554,6453,2017-09-12,3.007036,50.648224
555,6455,2017-09-14,3.013521,50.640751
556,6456,2017-09-04,3.0074,50.648548
557,6459,2017-09-15,3.005073,50.634927
558,6460,2017-09-08,3.013206,50.637126
559,6464,2017-09-14,3.017052,50.628405
560,6466,2017-09-18,3.011748,50.628301
561,6467,2017-09-13,3.014364,50.627969
562,6470,2017-09-08,3.013986,50.631961
563,6472,2017-09-27,3.003325,50.626893
564,6479,2017-09-20,3.001663,50.648363
565,6487,2017-10-02,3.011091,50.634827
566,6494,2017-10-10,3.003847,50.630703
567,6497,2017-09-29,3.018594,50.6398
568,6498,2017-09-29,3.010121,50.630075
569,6499,2017-10-05,2.999739,50.648856
570,6500,2017-09-26,3.001243,50.645525
571,6502,2017-10-13,3.019039,50.636423
572,6505,2017-10-02,3.00381,50.630777
573,6511,2017-10-03,2.975253,50.659216
574,6517,2017-09-27,3.006253,50.629243
575,6521,2017-10-06,3.015445,50.640614
576,6525,2017-09-29,3.00675,50.635914
577,6526,2017-10-11,2.98082,50.642612
578,6527,2017-10-11,3.006179,50.648657
579,6538,2017-10-05,2.995245,50.645109
580,6540,2017-10-06,3.014802,50.630848
581,6572,2017-10-27,,
582,6576,2017-10-06,3.014802,50.630848
583,6577,2017-10-31,3.018505,50.63697
584,6578,2017-10-11,3.001521,50.647255
585,6579,2017-10-26,3.006186,50.631055
586,6580,2017-10-30,2.982533,50.647672
587,6581,2017-10-18,2.983317,50.64825
588,6583,2017-10-20,3.01296,50.635647
589,6590,2017-10-17,3.014802,50.630848
590,6593,2017-10-12,3.002934,50.630563
591,6595,2017-10-16,2.9746,50.640951
592,6597,2017-10-16,3.009512,50.634227
593,6599,2017-10-17,3.015401,50.628666
594,6608,2017-10-30,2.985157,50.641478
595,6619,2017-10-26,3.003588,50.630941
596,6620,2017-11-02,3.018644,50.636857
597,6621,2017-10-30,2.990812,50.637303
598,6622,2017-10-30,2.987178,50.639204
599,6625,2017-10-30,2.986423,50.643527
600,6626,2017-11-10,2.993038,50.645341
601,6633,2017-11-07,2.986899,50.649341
602,6636,2017-10-31,2.975723,50.645111
603,6641,2017-11-09,3.012831,50.628402
604,6642,2017-11-17,3.003607,50.646865
605,6669,2017-11-23,3.011245,50.628694
606,6670,2017-11-24,3.01091,50.636951
607,6683,2017-10-18,2.9881,50.637949
608,6686,2017-11-27,3.012357,50.637615
609,6687,2017-12-01,3.011929,50.636994
610,6688,2017-12-06,3.011029,50.634286
611,6702,2017-10-06,3.016485,50.635282
612,6703,2017-12-05,3.003137,50.646932
613,6707,2017-11-28,2.986863,50.64745
614,6716,2017-11-28,2.974615,50.644211
615,6727,2017-12-18,,
616,6729,2017-11-20,2.987443,50.646259
617,6731,2017-11-20,2.987701,50.646302
618,6732,2017-11-20,2.987574,50.646316
619,6743,2017-11-29,2.995345,50.645262
620,6748,2017-12-06,2.994335,50.645393
621,6751,2017-12-18,3.016421,50.637318
622,6753,2017-12-15,3.017871,50.638285
623,6754,2017-12-06,2.989391,50.644435
624,6755,2017-12-11,3.008525,50.632438
625,6757,2017-12-11,3.003735,50.645805
626,6758,2017-12-11,3.013707,50.640541
627,6767,2017-12-08,2.98919,50.641831
628,6768,2017-12-08,2.98919,50.641831
629,6773,2017-12-15,,
630,6774,2017-11-29,3.006763,50.634276
631,6777,2017-12-27,3.01446,50.631675
632,6796,2017-12-11,3.014802,50.630848
633,6798,2017-12-11,3.014802,50.630848
634,6800,2017-12-11,3.014802,50.630848
635,6802,2017-12-11,3.014802,50.630848
636,6811,2017-12-11,3.014802,50.630848
637,6816,2017-12-22,3.008438,50.633922
638,6822,2017-12-21,2.992744,50.653293
639,6823,2017-12-26,3.016511,50.640587
640,6831,2017-12-18,,
641,6832,2017-12-18,3.004788,50.632293
642,6834,2017-12-28,3.005795,50.627922
643,6849,2017-12-28,3.013879,50.631085
644,6855,2017-10-18,3.01804,50.6394
645,6857,2017-11-15,3.002232,50.631049
646,6864,2019-01-07,3.080858,50.639693
647,6866,2019-01-04,3.095018,50.631674
648,6867,2019-01-02,3.115041,50.628957
649,6868,2019-01-02,3.091896,50.637244
650,6876,2019-01-04,3.089133,50.65531
651,6900,2019-01-03,3.083406,50.64418
652,6908,2019-01-15,3.096334,50.631759
653,6909,2019-01-07,3.065439,50.622344
654,6910,2019-01-11,3.026164,50.634723
655,6922,2019-01-11,3.101039,50.633364
656,6936,2019-01-03,3.075516,50.623506
657,6937,2019-01-04,3.089697,50.624647
658,6939,2019-01-14,3.092963,50.623468
659,6952,2019-01-03,3.114131,50.626523
660,6953,2019-01-16,3.069637,50.611841
661,6954,2019-01-10,,
662,6964,2019-01-03,3.021404,50.635285
663,6979,2019-01-15,3.04613,50.614804
664,6986,2019-01-22,3.11587,50.630373
665,6989,2019-01-04,3.070645,50.621034
666,7007,2019-01-16,3.100749,50.625597
667,7018,2019-01-22,3.087458,50.618784
668,7019,2019-01-19,3.090627,50.629993
669,7020,2019-01-08,3.053677,50.611901
670,7049,2019-01-03,3.086743,50.644935
671,7053,2019-01-25,3.091894,50.623491
672,7057,2019-01-16,3.090289,50.649752
673,7070,2019-01-28,3.029173,50.631385
674,7092,2019-01-04,3.090996,50.634262
675,7093,2019-01-04,3.093842,50.633436
676,7098,2019-01-09,3.111451,50.63038
677,7101,2019-01-11,3.02697,50.632643
678,7115,2019-01-28,3.059676,50.644744
679,7116,2019-01-07,3.060429,50.642991
680,7124,2019-01-24,3.105148,50.63462
681,7125,2019-01-24,3.105148,50.63462
682,7134,2019-01-21,3.062297,50.619338
683,7149,2019-01-30,3.022849,50.636397
684,7171,2019-01-30,3.100218,50.622045
685,7176,2019-01-30,3.105384,50.627191
686,7196,2019-01-29,3.111595,50.62956
687,7200,2019-02-04,3.084669,50.636432
688,7208,2019-01-18,3.058804,50.620716
689,7212,2019-01-18,3.094401,50.631966
690,7219,2019-01-29,3.061812,50.620164
691,7220,2019-02-01,3.097659,50.631586
692,7240,2019-01-29,3.112576,50.626977
693,7246,2019-01-30,3.099566,50.627609
694,7269,2019-01-31,3.112551,50.632854
695,7297,2019-01-18,3.072767,50.617583
696,7298,2019-01-21,3.026445,50.629537
697,7311,2019-01-18,3.092476,50.634183
698,7322,2019-01-14,3.041278,50.624718
699,7329,2019-01-30,3.093122,50.648871
700,7333,2019-01-31,3.036647,50.625781
701,7340,2019-02-01,3.089634,50.649579
702,7345,2019-02-05,3.10737,50.633234
703,7348,2019-01-30,3.09624,50.632735
704,7362,2019-01-21,3.111924,50.634548
705,7425,2019-02-07,3.042919,50.608381
706,7432,2019-01-14,3.087778,50.647752
707,7448,2019-01-29,3.018865,50.635702
708,7470,2019-01-15,3.097233,50.632735
709,7471,2019-01-15,3.097548,50.632795
710,7472,2019-01-15,3.097621,50.632834
711,7473,2019-01-15,3.097716,50.632834
712,7474,2019-01-15,3.097032,50.632931
713,7475,2019-01-15,3.096949,50.63308
714,7564,2019-01-15,3.05854,50.622531
715,7569,2019-02-11,3.092383,50.649361
716,7585,2019-02-01,3.058918,50.624738
717,7589,2019-01-28,3.110469,50.625942
718,7594,2019-02-06,3.057131,50.640119
719,7613,2019-01-29,3.097141,50.622771
720,7621,2019-02-08,3.08837,50.65447
721,7624,2019-02-12,3.098539,50.624883
722,7626,2019-02-12,3.098906,50.621343
723,7630,2019-02-11,3.107731,50.631111
724,7634,2019-02-14,3.030471,50.623722
725,7638,2019-02-14,3.090071,50.632203
726,7641,2019-01-31,3.085261,50.641426
727,7644,2019-01-30,3.097151,50.625286
728,7655,2019-02-01,3.112334,50.62489
729,7659,2019-01-28,3.087926,50.617571
730,7664,2019-02-15,3.098907,50.621615
731,7665,2019-02-14,3.054077,50.620213
732,7709,2019-02-12,3.042279,50.621449
733,7712,2019-02-05,3.051057,50.634897
734,7713,2019-02-05,3.072015,50.618968
735,7744,2019-02-01,3.110827,50.624797
736,7750,2019-02-08,3.094053,50.622124
737,7770,2019-01-29,3.052292,50.632354
738,7780,2019-02-12,3.055371,50.645972
739,7788,2019-02-15,3.087637,50.637624
740,7797,2019-02-21,3.113348,50.624622
741,7815,2019-02-15,3.096701,50.623109
742,7817,2019-02-22,3.111258,50.631785
743,7830,2019-02-21,3.042899,50.613018
744,7833,2019-02-20,3.117556,50.628665
745,7834,2019-02-18,3.106662,50.63158
746,7835,2019-02-08,3.097687,50.631015
747,7846,2019-02-20,3.042534,50.622285
748,7847,2019-02-21,3.043901,50.609283
749,7848,2019-01-30,3.101065,50.619883
750,7862,2019-02-25,3.027774,50.615424
751,7922,2019-02-27,3.102161,50.627714
752,7925,2019-02-08,3.069837,50.63571
753,7936,2019-02-21,3.115571,50.633431
754,7938,2019-02-21,3.098525,50.621405
755,7949,2019-02-15,3.051006,50.634853
756,7954,2019-02-05,3.02175,50.634341
757,7957,2019-02-23,3.030014,50.615969
758,7959,2019-02-27,3.087145,50.64236
759,7960,2019-02-13,3.027693,50.630598
760,7962,2019-02-21,3.018638,50.635692
761,7976,2019-02-22,3.090384,50.649046
762,7992,2019-02-27,3.028391,50.631803
763,8001,2019-02-15,3.085503,50.638453
764,8013,2019-02-08,3.122419,50.624652
765,8015,2019-02-22,3.097661,50.621719
766,8024,2019-03-01,3.041044,50.622987
767,8028,2019-03-01,3.056236,50.606065
768,8030,2019-02-12,3.065309,50.633519
769,8034,2019-02-28,3.052708,50.646161
770,8044,2019-02-25,3.08847,50.655812
771,8055,2019-02-26,3.045964,50.628654
772,8075,2019-02-19,3.043915,50.608648
773,8081,2019-02-19,3.04271,50.621127
774,8083,2019-02-28,3.064613,50.623987
775,8084,2019-02-25,3.043962,50.621511
776,8102,2019-03-06,3.058896,50.622151
777,8124,2019-02-26,3.044304,50.612267
778,8153,2019-02-14,3.075016,50.618897
779,8156,2019-03-04,3.103336,50.629429
780,8172,2019-02-26,3.074808,50.623459
781,8178,2019-02-25,3.033202,50.624826
782,8190,2019-03-01,3.043727,50.62137
783,8214,2019-03-08,3.026193,50.631945
784,8236,2019-01-15,3.102928,50.632618
785,8243,2019-03-08,3.112645,50.628358
786,8246,2019-03-04,3.020985,50.635418
787,8266,2019-03-08,3.04748,50.614263
788,8276,2019-02-26,3.024188,50.635611
789,8288,2019-03-01,3.102377,50.623022
790,8292,2019-03-01,3.099792,50.634064
791,8299,2019-03-01,3.111427,50.633107
792,8300,2019-03-06,3.096996,50.634731
793,8307,2019-02-27,3.110842,50.625456
794,8327,2019-03-12,3.113122,50.624856
795,8329,2019-03-09,3.11155,50.630015
796,8345,2019-03-13,3.053508,50.628451
797,8349,2019-03-14,3.055373,50.619672
798,8350,2019-02-28,3.058712,50.622509
799,8351,2019-02-25,3.022644,50.635645
800,8352,2019-03-18,3.055159,50.645151
801,8363,2019-02-27,3.056667,50.623743
802,8370,2019-03-19,3.071845,50.613434
803,8388,2019-03-14,3.071806,50.61897
804,8389,2019-03-07,3.058844,50.625771
805,8392,2019-03-15,3.055641,50.642253
806,8399,2019-02-28,3.086403,50.643436
807,8413,2019-03-01,3.045803,50.620904
808,8414,2019-02-28,3.090984,50.629212
809,8419,2019-03-04,3.089705,50.654482
810,8435,2019-03-18,3.037299,50.629479
811,8441,2019-02-28,3.100947,50.631247
812,8488,2019-03-18,3.08919,50.638711
813,8506,2019-03-18,3.105128,50.631774
814,8512,2019-02-28,3.04502,50.612907
815,8527,2019-02-28,3.027533,50.616707
816,8529,2019-02-27,3.097118,50.620796
817,8530,2019-03-20,3.087529,50.654854
818,8559,2019-03-20,3.088113,50.654442
819,8561,2019-03-06,3.028599,50.615626
820,8570,2019-02-28,3.101843,50.619922
821,8591,2019-03-04,3.109875,50.629724
822,8600,2019-03-13,3.041593,50.633103
823,8601,2019-03-08,3.084634,50.639999
824,8647,2019-03-26,3.072667,50.611987
