,rowid,longitude,latitude
939,9967,3.111137,50.624346
940,9977,3.097815,50.631295
941,9984,3.043004,50.621805
942,9985,3.085511,50.635747
943,10019,3.054912,50.605638
944,10026,3.054249,50.641864
945,10062,3.096602,50.635923
946,10074,3.049963,50.624063
947,10090,3.084051,50.641235
948,10120,3.023874,50.636072
949,10122,3.096434,50.650072
950,10124,3.059084,50.624665
951,10125,3.080946,50.63886
952,10140,3.059317,50.618562
953,10141,3.091416,50.643041
954,10144,3.052082,50.635748
955,10148,3.059037,50.624768
956,10152,3.055433,50.614281
957,10161,3.07191,50.619013
958,10166,3.087533,50.631766
959,10171,3.05885,50.607656
960,10180,3.088553,50.638852
961,10216,3.089195,50.6266
962,10228,3.115658,50.633122
963,10241,3.044904,50.611238
964,10244,3.049242,50.625053
965,10254,3.111472,50.63458
966,10255,3.093232,50.62202
967,10266,3.023747,50.637093
968,10276,3.058921,50.624628
969,10280,3.09288,50.624466
970,10306,3.070706,50.608303
971,10310,3.058814,50.624603
972,10319,3.081009,50.638506
973,10354,3.062915,50.627279
974,10357,3.089472,50.632094
975,10358,3.110748,50.633554
976,10369,3.114329,50.625313
977,10376,3.103316,50.628713
978,10385,3.044181,50.611986
979,10429,3.101145,50.631781
980,10433,3.075591,50.612943
981,10447,3.099764,50.622025
982,10458,3.049542,50.622983
983,10462,3.046292,50.60645
984,10471,3.101906,50.633141
985,10480,,
986,10492,3.084604,50.636697
987,10494,3.10004,50.632397
988,10521,3.112074,50.629058
989,10526,3.058867,50.624616
990,10527,3.058703,50.624577
991,10535,3.06781,50.628072
992,10542,3.10612,50.627112
993,10626,3.019854,50.635599
994,10627,3.019854,50.635599
995,10632,3.098951,50.62323
996,10664,3.113352,50.62506
997,10668,3.041312,50.631557
998,10692,3.028997,50.63491
999,10695,3.101952,50.619808
1000,1,3.055109,50.620358
1001,2,3.031688,50.62655
1002,5,3.080442,50.622551
1003,7,3.057448,50.625848
1004,8,3.057448,50.625848
1005,9,3.057448,50.625848
1006,10,3.057448,50.625848
1007,11,3.057448,50.625848
1008,18,3.055879,50.637445
1009,20,3.063104,50.618871
1010,24,3.05716,50.647862
1011,30,3.080442,50.622551
1012,33,3.049811,50.630683
1013,35,3.041468,50.626369
1014,36,3.044381,50.626486
1015,38,3.06123,50.6339
1016,40,3.043146,50.626155
1017,42,3.057623,50.644951
1018,47,3.052972,50.629808
1019,49,3.080175,50.62798
1020,56,3.050002,50.618987
1021,57,3.050002,50.618987
1022,59,3.050002,50.618987
1023,61,3.056393,50.628275
1024,64,3.056393,50.628275
1025,65,3.056393,50.628275
1026,67,3.082104,50.623649
1027,68,3.086636,50.633138
1028,70,3.086636,50.633138
1029,72,3.086636,50.633138
1030,73,3.086636,50.633138
1031,74,3.086636,50.633138
1032,75,3.086636,50.633138
1033,76,3.086636,50.633138
1034,108,3.068089,50.626319
1035,114,3.085349,50.653191
1036,118,3.052395,50.612165
1037,123,3.084078,50.641008
1038,126,3.033908,50.625974
1039,127,3.059645,50.628385
1040,136,3.058698,50.635784
1041,137,3.057201,50.628156
1042,138,3.061091,50.63913
1043,146,3.057672,50.637561
1044,147,3.050388,50.63232
1045,149,3.05861,50.645087
1046,163,3.082619,50.641743
1047,167,3.068773,50.637862
1048,169,3.095088,50.632342
1049,181,3.056832,50.648182
1050,185,,
1051,186,,
1052,187,,
1053,188,,
1054,189,,
1055,190,,
1056,191,,
1057,192,,
1058,193,,
1059,194,3.068656,50.634908
1060,195,3.057828,50.647254
1061,197,3.064685,50.622458
1062,199,3.066037,50.624891
1063,200,3.053343,50.619831
1064,201,3.089053,50.650643
1065,202,3.089053,50.650643
1066,203,3.089053,50.650643
1067,204,3.089053,50.650643
1068,205,3.089053,50.650643
1069,206,3.089053,50.650643
1070,210,3.037122,50.626971
1071,215,3.052617,50.637284
1072,225,3.080442,50.622551
1073,227,3.041617,50.625507
1074,228,3.058537,50.635957
1075,229,3.058537,50.635957
1076,230,3.058537,50.635957
1077,232,3.058537,50.635957
1078,233,3.040518,50.632121
1079,234,3.04302,50.627953
1080,235,3.052883,50.623477
1081,236,3.061219,50.640626
1082,238,3.059443,50.625549
1083,241,3.035549,50.623814
1084,246,3.055528,50.629252
1085,247,3.08673,50.656053
1086,250,3.088113,50.638645
1087,252,3.038727,50.632411
1088,253,3.038727,50.632411
1089,254,3.058122,50.620788
1090,255,3.058122,50.620788
1091,256,3.058122,50.620788
1092,257,3.058122,50.620788
1093,258,3.058122,50.620788
1094,259,3.058122,50.620788
1095,262,3.070255,50.622789
1096,263,3.041999,50.627521
1097,264,3.088772,50.633824
1098,266,3.0573,50.643187
1099,267,3.096827,50.630868
1100,268,3.06871,50.621595
1101,270,3.06871,50.621595
1102,271,3.085934,50.638461
1103,272,3.053785,50.62256
1104,274,3.073537,50.620595
1105,278,3.062385,50.623075
1106,279,3.065936,50.619982
1107,289,3.063306,50.622573
1108,291,3.078724,50.628643
1109,293,3.062145,50.62206
1110,295,3.057779,50.645427
1111,297,3.100759,50.633178
1112,298,3.100759,50.633178
1113,299,3.054854,50.629342
1114,300,3.044944,50.625947
1115,302,3.044381,50.626486
1116,304,3.053417,50.628786
1117,306,3.050109,50.626799
1118,307,3.050109,50.626799
1119,310,3.054752,50.629671
1120,312,3.080442,50.622551
1121,315,3.056801,50.633275
1122,320,3.045332,50.626984
1123,321,3.068008,50.635032
1124,323,3.05649,50.648933
1125,324,3.039783,50.622673
1126,325,,
1127,326,,
1128,328,,
1129,330,3.055312,50.632517
1130,332,3.026944,50.635163
1131,333,3.063191,50.624926
1132,334,3.063191,50.624926
1133,335,3.063191,50.624926
1134,336,3.029126,50.633852
1135,340,3.029126,50.633852
1136,341,3.029126,50.633852
1137,342,3.059048,50.640004
1138,345,3.051225,50.624743
1139,349,3.045828,50.627622
1140,351,3.054005,50.624346
1141,353,3.086491,50.646445
1142,354,3.057633,50.633654
1143,355,3.056957,50.629814
1144,357,3.055011,50.620599
1145,358,3.0541,50.634587
1146,359,3.05652,50.627501
1147,360,3.044381,50.626486
1148,361,3.064379,50.627627
1149,363,3.079596,50.639582
1150,364,3.03887,50.624348
1151,365,3.049148,50.620019
1152,366,3.049148,50.620019
1153,367,3.049148,50.620019
1154,368,3.049151,50.620057
1155,369,3.049151,50.620057
1156,370,3.049151,50.620057
1157,371,3.049151,50.620057
1158,372,3.049151,50.620057
1159,373,3.049151,50.620057
1160,374,3.06098,50.636676
1161,375,3.057471,50.63015
1162,376,3.05244,50.631195
1163,377,3.05244,50.631195
1164,378,3.05244,50.631195
1165,379,3.059473,50.619729
1166,380,3.059784,50.626228
1167,382,3.028132,50.617579
1168,383,3.028132,50.617579
1169,384,3.059952,50.646275
1170,386,3.03373,50.627021
1171,388,3.050839,50.631582
1172,390,3.03893,50.622933
1173,392,3.068826,50.636272
1174,393,3.092104,50.646825
1175,397,3.084662,50.64804
1176,398,3.084662,50.64804
1177,401,3.050076,50.624862
1178,404,3.027395,50.635268
1179,405,3.068525,50.623638
1180,407,3.040317,50.625275
1181,409,3.052991,50.635947
1182,413,3.0852,50.652871
1183,416,3.075192,50.63467
1184,417,3.050839,50.631582
1185,423,3.068928,50.63633
1186,424,3.083608,50.638995
1187,426,3.06101,50.634918
1188,428,3.080442,50.622551
1189,439,3.059196,50.643284
1190,442,3.085735,50.630634
1191,444,3.085728,50.635819
1192,445,3.085728,50.635819
1193,446,3.057828,50.647254
1194,448,3.041656,50.63207
1195,449,3.066299,50.64263
1196,451,3.05716,50.647862
1197,453,3.042443,50.627052
1198,455,3.051446,50.633261
1199,456,3.065044,50.621388
1200,459,3.064029,50.62751
1201,462,3.085349,50.653191
1202,463,3.0572,50.625288
1203,464,3.064815,50.633283
1204,468,3.051313,50.622503
1205,470,3.041664,50.631263
1206,471,3.055638,50.633151
1207,476,3.058814,50.625228
1208,477,3.058814,50.625228
1209,478,3.077806,50.628471
1210,480,3.084424,50.634666
1211,482,3.084424,50.634666
1212,483,3.084424,50.634666
1213,484,3.067738,50.624686
1214,486,3.044041,50.615267
1215,487,3.05503,50.629165
1216,488,3.044944,50.625947
1217,491,3.05433,50.634975
1218,492,3.068832,50.640249
1219,497,3.082046,50.637023
1220,501,3.068889,50.621219
1221,504,3.096666,50.64958
1222,506,3.073496,50.619716
1223,508,3.051663,50.624404
1224,509,3.048279,50.635012
1225,510,3.05861,50.645087
1226,512,3.080442,50.622551
1227,513,3.065179,50.633463
1228,514,3.048735,50.626273
1229,515,3.040544,50.632442
1230,516,3.045625,50.626363
1231,517,3.041606,50.6241
1232,519,3.073385,50.621059
1233,520,3.03158,50.622774
1234,526,3.054071,50.636728
1235,530,3.075292,50.637407
1236,532,3.0435,50.627687
1237,533,3.042608,50.624931
1238,535,3.06968,50.631386
1239,537,3.063569,50.634571
1240,539,3.049811,50.630683
1241,543,3.091832,50.638676
1242,545,3.048628,50.629418
1243,547,3.053731,50.636666
1244,548,3.058427,50.636144
1245,550,3.054233,50.623975
1246,562,3.05716,50.647862
1247,563,3.087876,50.643268
1248,566,3.03373,50.627021
1249,567,3.061703,50.618361
1250,568,3.061703,50.618361
1251,569,3.053916,50.639129
1252,570,3.088266,50.626546
1253,572,3.088266,50.626546
1254,573,3.088266,50.626546
1255,574,3.088266,50.626546
1256,575,3.072455,50.62367
1257,581,3.038361,50.624691
1258,582,3.036172,50.623652
1259,584,3.050901,50.628838
1260,590,3.02588,50.615639
1261,591,3.050592,50.623736
1262,593,3.049261,50.619476
1263,594,3.040407,50.623579
1264,595,3.032087,50.635547
1265,597,3.033295,50.623816
1266,599,3.102785,50.631067
1267,601,3.058577,50.610868
1268,602,3.053518,50.629852
1269,603,3.059815,50.622728
1270,604,3.074502,50.621315
1271,613,3.042924,50.633211
1272,616,3.096434,50.632947
1273,617,3.096434,50.632947
1274,618,3.096434,50.632947
1275,619,3.096434,50.632947
1276,620,3.096434,50.632947
1277,621,3.096434,50.632947
1278,622,3.096434,50.632947
1279,624,3.072971,50.621211
1280,625,3.072971,50.621211
1281,627,3.072971,50.621211
1282,628,3.072971,50.621211
1283,629,3.072971,50.621211
1284,630,3.063642,50.629178
1285,632,3.058234,50.639037
1286,634,3.045478,50.623893
1287,635,3.045478,50.623893
1288,637,3.072455,50.62367
1289,638,3.053195,50.637056
1290,639,3.049436,50.631839
1291,642,3.040407,50.623579
1292,645,3.067054,50.623823
1293,648,3.041468,50.626369
1294,649,3.090331,50.632496
1295,651,3.045515,50.635799
1296,652,3.106001,50.625963
1297,653,3.106001,50.625963
1298,654,3.106001,50.625963
1299,655,3.088772,50.633824
1300,658,3.06857,50.632988
1301,660,3.021752,50.63025
1302,663,3.053805,50.630152
1303,666,3.061908,50.648026
1304,668,3.055879,50.637445
1305,670,3.055529,50.63148
1306,671,3.055529,50.63148
1307,672,3.055529,50.63148
1308,673,3.055529,50.63148
1309,675,3.033857,50.621323
1310,677,3.033857,50.621323
1311,678,3.033857,50.621323
1312,680,3.05977,50.639697
1313,682,3.056832,50.648182
1314,688,3.054322,50.638337
1315,689,3.057066,50.642725
1316,694,3.044059,50.6305
1317,696,3.057058,50.627232
1318,697,3.051519,50.629328
1319,698,3.0667,50.632473
1320,699,3.089506,50.633139
1321,700,3.089506,50.633139
1322,701,3.089506,50.633139
1323,702,3.089506,50.633139
1324,703,3.089649,50.633173
1325,704,3.089649,50.633173
1326,709,3.059666,50.648226
1327,711,3.061908,50.648026
1328,712,3.061088,50.62935
1329,713,3.061088,50.62935
1330,714,3.061088,50.62935
1331,715,3.06729,50.633127
1332,716,3.043727,50.635981
1333,717,3.041871,50.632875
1334,722,3.085349,50.653191
1335,723,3.06729,50.633127
1336,724,3.059196,50.643284
1337,728,3.040544,50.632442
1338,734,3.068456,50.640564
1339,735,3.087537,50.645717
1340,739,3.034035,50.622001
1341,741,3.040501,50.626943
1342,744,3.052696,50.624486
1343,745,3.052696,50.624486
1344,747,3.069551,50.628801
1345,749,3.053019,50.646106
1346,751,3.074297,50.619673
1347,752,3.074297,50.619673
1348,755,3.080442,50.622551
1349,759,3.074297,50.619673
1350,761,3.024504,50.631683
1351,764,3.059283,50.638919
1352,766,3.06968,50.631386
1353,768,3.044944,50.625947
1354,769,3.05833,50.648089
1355,771,3.038772,50.628595
1356,772,3.060564,50.636458
1357,773,3.05716,50.647862
1358,778,3.086161,50.632309
1359,779,3.028439,50.634314
1360,780,3.028439,50.634314
1361,783,3.028439,50.634314
1362,784,3.028439,50.634314
1363,786,3.03373,50.627021
1364,788,3.073341,50.623941
1365,789,3.073443,50.62394
1366,790,3.086656,50.63205
1367,791,3.086656,50.63205
1368,793,3.086656,50.63205
1369,794,3.086656,50.63205
1370,795,3.086656,50.63205
1371,796,3.086656,50.63205
1372,797,3.086656,50.63205
1373,799,3.086656,50.63205
1374,800,3.086656,50.63205
1375,805,3.071816,50.623976
1376,807,3.040314,50.631868
1377,808,3.040314,50.631868
1378,809,3.040314,50.631868
1379,811,3.05684,50.635126
1380,816,3.08814,50.631997
1381,817,3.08814,50.631997
1382,818,3.08814,50.631997
1383,819,3.08814,50.631997
1384,820,3.08814,50.631997
1385,822,3.08814,50.631997
1386,823,3.08814,50.631997
1387,824,3.08814,50.631997
1388,825,3.061703,50.618361
1389,826,3.061703,50.618361
1390,829,3.06034,50.646468
1391,830,3.045393,50.625982
1392,831,3.067656,50.619831
1393,833,3.04776,50.630099
1394,834,3.04776,50.630099
1395,837,3.055264,50.640019
1396,838,3.056806,50.636907
1397,839,3.050009,50.635141
1398,841,3.042405,50.62398
1399,842,3.05861,50.645087
1400,843,3.067058,50.632064
1401,844,3.06968,50.631386
1402,847,3.074297,50.619673
1403,849,3.027044,50.633348
1404,852,3.066335,50.635665
1405,855,3.033295,50.623816
1406,857,3.063771,50.639665
1407,860,3.041695,50.606758
1408,861,3.096666,50.64958
1409,862,3.058814,50.625228
1410,864,3.044041,50.615267
1411,865,3.101818,50.626067
1412,868,3.054335,50.646753
1413,869,3.056182,50.643369
1414,872,3.062355,50.619646
1415,873,3.073472,50.61667
1416,875,3.033908,50.625974
1417,879,3.057031,50.632736
1418,884,3.095368,50.633677
1419,885,3.025412,50.616998
1420,886,3.043394,50.634252
1421,900,3.05833,50.648089
1422,902,3.047331,50.630382
1423,903,3.026752,50.62965
1424,904,3.026752,50.62965
1425,905,3.026752,50.62965
1426,906,3.060628,50.641207
1427,908,3.067982,50.628723
1428,910,3.0435,50.627687
1429,913,3.061821,50.619031
1430,916,3.0852,50.652871
1431,919,3.043234,50.632382
1432,920,3.043234,50.632382
1433,921,3.043234,50.632382
1434,922,3.043234,50.632382
1435,923,3.043234,50.632382
1436,924,3.043234,50.632382
1437,925,3.043234,50.632382
1438,927,3.043234,50.632382
1439,928,3.073496,50.619716
1440,932,3.100245,50.634278
1441,935,3.053586,50.621458
1442,937,3.089449,50.651819
1443,939,3.050924,50.632882
1444,943,3.068423,50.633195
1445,947,3.058177,50.631858
1446,948,3.053031,50.633212
1447,950,3.05659,50.642212
1448,952,3.05659,50.642212
1449,953,3.05659,50.642212
1450,954,3.05659,50.642212
1451,955,3.048006,50.634263
1452,956,3.050902,50.628154
1453,957,3.104452,50.626641
1454,958,3.045121,50.629949
1455,960,3.084662,50.64804
1456,961,3.046262,50.625227
1457,966,3.044381,50.626486
1458,968,3.039783,50.622673
1459,973,3.035115,50.621445
1460,975,3.055312,50.632517
1461,976,3.044184,50.622636
1462,978,3.091832,50.638676
1463,981,3.059196,50.643284
1464,982,3.060427,50.647121
1465,984,3.057234,50.6142
1466,985,3.057234,50.6142
1467,986,3.057234,50.6142
1468,988,3.060318,50.633016
1469,990,3.065179,50.633463
1470,993,3.057972,50.625788
1471,994,3.054233,50.619988
1472,1004,3.055033,50.639517
1473,1006,3.042858,50.625502
1474,1009,3.035138,50.622956
1475,1011,3.087117,50.634157
1476,1013,3.057393,50.626843
1477,1015,3.061562,50.62998
1478,1016,3.058577,50.610868
1479,1020,3.069487,50.633177
1480,1022,3.058577,50.610868
1481,1023,3.070255,50.622789
1482,1026,3.060413,50.630285
1483,1028,3.05433,50.634975
1484,1030,3.064501,50.639619
1485,1032,3.074554,50.613069
1486,1033,3.074554,50.613069
1487,1034,3.074554,50.613069
1488,1035,3.074554,50.613069
1489,1036,3.074554,50.613069
1490,1038,,
1491,1039,,
1492,1041,,
1493,1042,,
1494,1043,,
1495,1045,3.065457,50.624596
1496,1046,3.05272,50.621313
1497,1047,3.055939,50.624368
1498,1048,3.060683,50.63974
1499,1049,3.042885,50.620786
1500,1050,3.042424,50.632454
1501,1051,3.064072,50.631889
1502,1053,3.084817,50.641101
1503,1054,3.084817,50.641101
1504,1056,3.059165,50.643651
1505,1059,3.105723,50.627778
1506,1061,3.086943,50.646122
1507,1062,3.032087,50.635547
1508,1063,3.099325,50.633823
1509,1065,3.080442,50.622551
1510,1067,3.034035,50.622001
1511,1069,3.044216,50.625539
1512,1074,3.059991,50.638813
1513,1077,3.055111,50.632015
1514,1080,3.056832,50.648182
1515,1081,3.099595,50.623657
1516,1083,3.071482,50.632898
1517,1084,3.066172,50.625532
1518,1086,3.06968,50.631386
1519,1087,3.058233,50.633414
1520,1089,3.044341,50.622224
1521,1094,3.05851,50.637913
1522,1098,3.062752,50.628115
1523,1099,3.0852,50.652871
1524,1101,3.045582,50.605684
1525,1105,3.03373,50.627021
1526,1107,3.072695,50.618475
1527,1108,3.053031,50.633212
1528,1110,3.059276,50.622195
1529,1111,3.064612,50.633579
1530,1113,3.039005,50.628036
1531,1115,3.043665,50.623137
1532,1116,3.043665,50.623137
1533,1117,3.043665,50.623137
1534,1118,3.043665,50.623137
1535,1119,3.043665,50.623137
1536,1120,3.043665,50.623137
1537,1122,3.043665,50.623137
1538,1123,3.043665,50.623137
1539,1124,3.043665,50.623137
1540,1125,3.052491,50.646507
1541,1128,3.03373,50.627021
1542,1131,3.058623,50.627109
1543,1133,3.105723,50.627778
1544,1134,3.032087,50.635547
1545,1136,3.072115,50.621273
1546,1137,3.067789,50.637504
1547,1138,3.067789,50.637504
1548,1139,3.046195,50.630539
1549,1140,3.050731,50.620146
1550,1144,3.053088,50.624631
1551,1145,3.073005,50.618554
1552,1148,3.049811,50.630683
1553,1150,3.0852,50.652871
1554,1151,3.0435,50.627687
1555,1154,3.054393,50.638061
1556,1155,3.053019,50.646106
1557,1157,3.054284,50.632555
1558,1158,3.03373,50.627021
1559,1160,3.068456,50.640564
1560,1162,3.0852,50.652871
1561,1163,3.055312,50.632517
1562,1164,3.055312,50.632517
1563,1165,3.055312,50.632517
1564,1166,3.055312,50.632517
1565,1167,3.075292,50.637407
1566,1168,3.035644,50.621431
1567,1169,3.057208,50.645362
1568,1172,3.054824,50.632971
1569,1173,3.054824,50.632971
1570,1175,3.054824,50.632971
1571,1176,3.058757,50.630798
1572,1178,3.055899,50.628198
1573,1179,3.055899,50.628198
1574,1180,3.055899,50.628198
1575,1181,3.055899,50.628198
1576,1182,3.084818,50.648284
1577,1184,3.06688,50.625263
1578,1186,3.066548,50.624176
1579,1188,3.068571,50.63287
1580,1189,3.054749,50.641012
1581,1190,3.060905,50.629581
1582,1191,3.05436,50.636411
